sat-epsilon,original-prediction,second-best-prediction
0.3729886590997908,"[6 6]","[9 1]"
0.3632299580102559,"[2 4]","[3 5]"
0.3565523072222974,"[6 9]","[0 3]"
0.5520676500665572,"[9 6]","[5 9]"
0.35962382823117783,"[1 6]","[3 0]"
0.5293652435341816,"[2 3]","[3 9]"
0.33470932246990887,"[8 7]","[3 2]"
0.5497088937540711,"[2 3]","[3 4]"
0.5435270507970871,"[2 9]","[9 6]"
0.3403801952746466,"[3 7]","[0 2]"
0.3387355728926428,"[7 1]","[6 4]"
0.34440218542373474,"[2 3]","[0 0]"
0.3335683136656984,"[5 1]","[9 4]"
0.5228251417070239,"[3 7]","[9 3]"
0.34599685608639624,"[9 5]","[6 2]"
0.5715538854829332,"[3 8]","[2 3]"
0.3654082142960168,"[3 3]","[9 9]"
1.8300877290705393,"[4 3]","[3 4]"
0.5482253582882317,"[3 7]","[9 3]"
0.3505603873479646,"[3 3]","[9 2]"
0.3457318150989242,"[9 8]","[2 3]"
0.3412811897157431,"[2 3]","[9 0]"
0.5688318178384666,"[8 3]","[3 4]"
0.36658025642455816,"[7 4]","[3 8]"
0.33773887887544507,"[8 3]","[5 9]"
0.32879218554695305,"[6 5]","[9 9]"
0.5587633319114889,"[3 2]","[2 9]"
1.6848387183184952,"[3 2]","[2 3]"
0.3632299580102559,"[4 6]","[5 9]"
0.3605174048593909,"[1 6]","[9 9]"
0.5609927910204099,"[4 5]","[5 9]"
0.33622049694618494,"[1 8]","[4 5]"
0.5638217144867047,"[4 1]","[8 4]"
1.6531672331657363,"[2 3]","[3 2]"
0.5576966758140164,"[5 0]","[9 5]"
0.37807373955592166,"[9 3]","[2 2]"
0.35608758062626994,"[9 8]","[5 3]"
0.5467199055448201,"[2 9]","[3 2]"
0.36272051568175145,"[3 5]","[2 9]"
0.351184632898948,"[5 6]","[2 3]"
0.5613614955271921,"[9 3]","[2 9]"
0.35292807396965536,"[2 5]","[7 9]"
0.351184632898948,"[5 6]","[9 3]"
0.34427272874699244,"[9 9]","[3 3]"
0.35445398810823003,"[4 9]","[3 3]"
0.3451230492594442,"[7 3]","[2 9]"
0.5228251417070239,"[3 7]","[9 3]"
0.5477340445201293,"[4 3]","[3 9]"
0.34822680405836093,"[7 8]","[9 3]"
0.3756711027240391,"[1 0]","[3 4]"
0.3432188938381233,"[3 3]","[0 4]"
0.31709472334561883,"[8 5]","[3 9]"
0.3565523072222974,"[2 6]","[3 0]"
0.342634892206433,"[3 1]","[4 4]"
0.35033177493367285,"[8 1]","[3 4]"
0.35292807396965536,"[8 2]","[4 7]"
0.3451885706606417,"[9 8]","[2 3]"
0.37807373955592166,"[3 6]","[2 9]"
0.3589493485603668,"[0 5]","[9 2]"
0.3565523072222974,"[9 6]","[3 0]"
0.3522098092690551,"[8 1]","[3 3]"
0.3505603873479646,"[3 9]","[2 5]"
0.3451230492594442,"[7 5]","[2 8]"
0.3248049769442435,"[8 5]","[3 9]"
0.32510951691292705,"[5 5]","[9 2]"
0.342634892206433,"[3 3]","[4 0]"
0.34599685608639624,"[9 2]","[6 5]"
0.3729886590997908,"[3 6]","[9 1]"
0.3473630002962109,"[4 8]","[3 5]"
0.36272051568175145,"[3 0]","[2 9]"
0.35996031290923025,"[0 4]","[2 3]"
0.3522098092690551,"[1 8]","[3 3]"
0.5756764987985492,"[1 3]","[3 0]"
0.5633909256300735,"[4 8]","[8 3]"
0.5487975355791399,"[8 3]","[3 4]"
0.3451230492594442,"[6 7]","[9 2]"
0.34629780466495996,"[8 2]","[3 9]"
0.5517981245861399,"[3 2]","[0 3]"
0.559106859273142,"[3 8]","[4 3]"
0.3391848425496776,"[2 5]","[3 9]"
0.599274327359521,"[3 1]","[2 3]"
0.3440072315941015,"[7 2]","[6 0]"
0.3411868917309449,"[3 5]","[9 9]"
0.37635595535292476,"[0 4]","[2 8]"
0.3407349822935488,"[7 8]","[2 5]"
0.3535228459122408,"[6 3]","[9 9]"
0.3414072064034218,"[5 3]","[9 0]"
0.3338266296947881,"[5 8]","[9 3]"
0.3558690603885887,"[1 7]","[4 2]"
0.3392970024018312,"[8 2]","[4 3]"
0.351184632898948,"[1 6]","[4 3]"
0.34599685608639624,"[1 9]","[4 6]"
0.516526629690821,"[2 5]","[9 2]"
0.37807373955592166,"[7 3]","[2 2]"
0.37635595535292476,"[4 1]","[8 3]"
0.3589493485603668,"[0 1]","[9 4]"
0.3522098092690551,"[6 1]","[9 3]"
0.34427272874699244,"[7 9]","[2 3]"
0.3560409031048307,"[0 8]","[5 3]"
0.5726907180792328,"[9 7]","[3 9]"
0.33439111920579917,"[8 8]","[3 3]"
0.35935178114634325,"[0 6]","[2 9]"
0.37635595535292476,"[4 5]","[8 9]"
0.3729886590997908,"[6 5]","[1 9]"
0.35996031290923025,"[7 0]","[2 2]"
0.5627114459368487,"[9 6]","[2 9]"
0.3558690603885887,"[8 1]","[3 4]"
0.34679985064472946,"[0 1]","[3 4]"
0.34679985064472946,"[0 9]","[3 3]"
0.3451885706606417,"[9 9]","[2 2]"
0.5795764481614312,"[1 6]","[4 1]"
0.3451230492594442,"[7 3]","[2 9]"
0.33773887887544507,"[3 1]","[9 9]"
0.349475568132691,"[8 8]","[3 3]"
0.3519314536464144,"[8 6]","[5 9]"
0.3729886590997908,"[6 0]","[1 3]"
0.3565523072222974,"[1 6]","[3 0]"
0.37807373955592166,"[3 0]","[2 9]"
0.34440218542373474,"[3 6]","[0 9]"
0.3451885706606417,"[8 9]","[3 2]"
0.3391848425496776,"[2 5]","[3 9]"
0.3360866214637901,"[1 1]","[4 4]"
0.3414072064034218,"[3 5]","[0 9]"
0.35935178114634325,"[9 0]","[5 2]"
0.34822680405836093,"[2 7]","[5 9]"
0.5734166829116274,"[6 3]","[3 9]"
0.35608758062626994,"[9 4]","[5 3]"
0.3654082142960168,"[5 3]","[9 9]"
0.34267810265979903,"[3 7]","[4 6]"
0.3451885706606417,"[9 3]","[2 0]"
0.35636263063964907,"[9 7]","[3 3]"
0.5585114058572134,"[7 9]","[9 2]"
0.36506806281441956,"[4 3]","[8 9]"
0.33470932246990887,"[8 1]","[3 9]"
0.3632299580102559,"[4 9]","[5 2]"
0.5624354522291479,"[8 3]","[3 9]"
0.3605174048593909,"[8 6]","[5 9]"
0.3605174048593909,"[6 8]","[9 3]"
0.568253635919941,"[8 3]","[3 2]"
0.34387062372572047,"[3 7]","[9 2]"
0.35996031290923025,"[0 1]","[2 4]"
0.36658025642455816,"[4 2]","[8 7]"
0.33780795605613784,"[3 2]","[0 5]"
0.3780008002960942,"[5 4]","[9 3]"
0.37213738068475594,"[6 0]","[9 3]"
0.3565523072222974,"[6 8]","[0 3]"
0.351184632898948,"[2 6]","[9 3]"
0.33780795605613784,"[3 5]","[0 9]"
0.37635595535292476,"[3 4]","[9 8]"
0.3457318150989242,"[9 9]","[3 2]"
0.3560409031048307,"[0 7]","[5 6]"
0.3565523072222974,"[6 2]","[0 9]"
0.3451885706606417,"[9 1]","[2 4]"
0.5256875384029795,"[5 9]","[9 2]"
0.5828651114020013,"[9 0]","[5 9]"
0.5534118110696683,"[8 3]","[3 9]"
0.33439111920579917,"[5 8]","[9 3]"
0.5582109481305231,"[9 3]","[3 0]"
0.34598109137415245,"[9 8]","[3 3]"
0.35996031290923025,"[0 5]","[2 9]"
0.3632299580102559,"[0 4]","[2 5]"
0.3522098092690551,"[9 1]","[3 3]"
0.5321915518376773,"[5 9]","[9 2]"
0.3729886590997908,"[6 3]","[1 9]"
0.37635595535292476,"[4 4]","[8 8]"
0.37635595535292476,"[4 4]","[8 8]"
0.5381025768041818,"[3 9]","[9 2]"
0.35292807396965536,"[2 1]","[7 3]"
0.349475568132691,"[2 8]","[9 3]"
0.36272051568175145,"[3 5]","[2 9]"
0.36506806281441956,"[2 4]","[9 8]"
0.3519314536464144,"[7 6]","[2 9]"
0.3654082142960168,"[3 3]","[9 4]"
0.3420344732237498,"[8 7]","[3 2]"
0.5240497721861859,"[5 9]","[9 2]"
0.35371840447789904,"[4 7]","[3 3]"
0.3401452715941443,"[8 8]","[3 4]"
0.3558690603885887,"[1 7]","[4 2]"
0.36658025642455816,"[5 4]","[8 8]"
0.5638217144867047,"[1 4]","[4 8]"
0.3254210565955082,"[8 5]","[3 9]"
0.3535228459122408,"[6 5]","[9 9]"
0.35608758062626994,"[7 9]","[2 5]"
0.33780795605613784,"[3 1]","[0 9]"
0.37635595535292476,"[4 7]","[8 3]"
0.35033177493367285,"[1 8]","[4 3]"
0.3729886590997908,"[6 3]","[1 2]"
0.34427272874699244,"[9 7]","[3 6]"
0.3391848425496776,"[2 2]","[3 5]"
0.33773887887544507,"[3 3]","[9 9]"
0.3558690603885887,"[9 1]","[2 4]"
0.3401452715941443,"[8 5]","[3 9]"
0.5615610227511105,"[3 8]","[4 3]"
0.3560409031048307,"[0 6]","[5 9]"
0.3371051972866007,"[1 7]","[4 6]"
0.3589493485603668,"[0 0]","[3 9]"
0.35996031290923025,"[3 0]","[4 2]"
0.3360866214637901,"[1 8]","[4 3]"
0.5699935444123351,"[3 9]","[9 2]"
0.3338266296947881,"[8 5]","[3 9]"
0.3440072315941015,"[2 3]","[0 9]"
0.36506806281441956,"[2 4]","[5 8]"
0.3401452715941443,"[8 8]","[3 3]"
0.3780008002960942,"[9 4]","[3 3]"
0.34338805610356576,"[2 0]","[5 3]"
0.3729886590997908,"[9 6]","[3 1]"
0.34822680405836093,"[7 1]","[9 9]"
0.5623776551823562,"[3 0]","[4 3]"
0.3632299580102559,"[2 4]","[9 5]"
0.5573921061184113,"[3 4]","[9 3]"
0.36506806281441956,"[4 1]","[8 3]"
0.3392970024018312,"[9 8]","[3 4]"
0.3451230492594442,"[6 7]","[9 2]"
0.3589493485603668,"[0 0]","[5 9]"
0.3340680163599844,"[1 5]","[9 8]"
0.351184632898948,"[8 6]","[4 3]"
0.3392970024018312,"[8 9]","[4 2]"
0.3420344732237498,"[2 8]","[3 3]"
0.33780795605613784,"[3 5]","[0 9]"
0.35608758062626994,"[9 8]","[5 3]"
0.34679985064472946,"[9 0]","[5 3]"
0.32918783869599666,"[6 4]","[9 3]"
0.35371840447789904,"[7 1]","[3 3]"
0.3440072315941015,"[3 2]","[4 0]"
0.3589493485603668,"[0 8]","[9 5]"
0.36506806281441956,"[2 4]","[0 8]"
0.3632299580102559,"[3 4]","[0 5]"
0.3392327290358213,"[3 5]","[9 8]"
0.34822680405836093,"[7 5]","[9 9]"
0.35935178114634325,"[5 0]","[9 2]"
0.5544381819090864,"[2 0]","[5 2]"
0.3451230492594442,"[7 9]","[2 2]"
0.5607232196153701,"[9 3]","[3 0]"
0.3522098092690551,"[8 1]","[3 3]"
0.3780008002960942,"[4 1]","[3 9]"
0.5296530800599091,"[3 4]","[9 3]"
0.5675002544093245,"[4 1]","[3 4]"
0.3632299580102559,"[2 4]","[7 5]"
0.5699935444123351,"[9 3]","[2 9]"
0.3560409031048307,"[3 0]","[2 5]"
0.35371840447789904,"[1 7]","[3 3]"
0.36506806281441956,"[4 0]","[8 5]"
0.34427272874699244,"[9 9]","[3 2]"
0.35935178114634325,"[0 6]","[2 9]"
0.3146757994302406,"[7 8]","[3 3]"
1.4435004481389226,"[9 3]","[3 9]"
0.32991489602541296,"[9 5]","[2 2]"
0.3391848425496776,"[5 2]","[9 3]"
0.33773887887544507,"[3 3]","[9 9]"
0.5406107452062858,"[1 9]","[9 3]"
0.35608758062626994,"[9 8]","[5 3]"
0.5854568481223632,"[4 1]","[8 4]"
0.3371051972866007,"[7 5]","[6 9]"
0.3654082142960168,"[7 3]","[2 9]"
0.37213738068475594,"[0 2]","[3 9]"
0.3632299580102559,"[9 4]","[5 5]"
0.37635595535292476,"[3 4]","[9 8]"
0.3248049769442435,"[7 5]","[3 9]"
0.37635595535292476,"[9 4]","[3 8]"
0.5444025674901485,"[7 3]","[3 9]"
0.5604334345157099,"[3 9]","[0 3]"
0.5537213223317863,"[7 3]","[3 9]"
0.5388594932595986,"[3 9]","[9 2]"
0.3401452715941443,"[8 5]","[3 2]"
0.5832242950177734,"[1 4]","[4 3]"
0.34679985064472946,"[2 0]","[9 3]"
0.35608758062626994,"[9 9]","[5 2]"
0.3457318150989242,"[9 9]","[3 2]"
0.5229874780525292,"[5 2]","[9 5]"
0.35033177493367285,"[4 8]","[3 3]"
0.3605174048593909,"[1 6]","[3 9]"
0.35371840447789904,"[7 8]","[3 3]"
0.35033177493367285,"[2 8]","[0 3]"
0.3565523072222974,"[6 8]","[0 3]"
0.53051982574663,"[9 5]","[2 9]"
0.35935178114634325,"[4 0]","[3 2]"
0.34387062372572047,"[3 3]","[9 4]"
0.5284421436715437,"[9 2]","[2 5]"
0.33622049694618494,"[2 1]","[5 4]"
0.37213738068475594,"[9 0]","[3 3]"
0.34338805610356576,"[0 9]","[3 3]"
0.33130935096818476,"[9 9]","[2 2]"
0.37807373955592166,"[0 3]","[2 2]"
0.34822680405836093,"[2 7]","[3 9]"
0.3451230492594442,"[5 7]","[9 2]"
0.3535228459122408,"[5 6]","[9 9]"
0.35371840447789904,"[7 4]","[3 3]"
0.34599685608639624,"[9 5]","[6 2]"
0.35445398810823003,"[4 7]","[3 2]"
0.34629780466495996,"[3 2]","[9 9]"
0.33439111920579917,"[8 8]","[5 3]"
0.3756711027240391,"[0 8]","[4 3]"
0.3654082142960168,"[3 4]","[9 8]"
0.35371840447789904,"[7 6]","[3 9]"
0.3505603873479646,"[3 5]","[2 2]"
0.3605174048593909,"[0 6]","[3 9]"
0.34267810265979903,"[3 3]","[4 9]"
0.36658025642455816,"[0 4]","[3 8]"
0.3632299580102559,"[3 4]","[9 5]"
0.34679985064472946,"[0 2]","[3 3]"
0.36506806281441956,"[5 4]","[9 8]"
0.36658025642455816,"[4 0]","[8 5]"
0.557555346352584,"[1 9]","[9 3]"
0.3519314536464144,"[5 6]","[9 9]"
0.3632299580102559,"[4 3]","[5 0]"
0.5620332205364842,"[0 9]","[9 2]"
0.32119939587520396,"[5 5]","[9 9]"
0.35935178114634325,"[0 3]","[2 2]"
0.3654082142960168,"[5 3]","[9 9]"
0.3780008002960942,"[4 7]","[3 9]"
1.4198678649099732,"[5 2]","[2 5]"
0.3387355728926428,"[1 1]","[4 4]"
0.35033177493367285,"[6 8]","[9 3]"
0.3457318150989242,"[9 9]","[2 5]"
0.5632248117125088,"[9 6]","[5 9]"
0.36506806281441956,"[4 2]","[8 5]"
0.33470932246990887,"[8 2]","[3 5]"
0.3632299580102559,"[4 6]","[5 9]"
0.3457318150989242,"[9 9]","[2 3]"
0.34338805610356576,"[5 0]","[9 3]"
0.35962382823117783,"[1 8]","[3 3]"
0.3387355728926428,"[1 5]","[4 9]"
0.30381658727378363,"[5 8]","[2 3]"
0.35636263063964907,"[2 9]","[3 3]"
0.5394861263960155,"[9 1]","[2 9]"
0.5609268223385074,"[3 0]","[9 3]"
0.3451885706606417,"[8 9]","[3 2]"
0.37635595535292476,"[5 4]","[2 8]"
0.5314508887473246,"[4 8]","[8 3]"
0.35962382823117783,"[1 2]","[3 5]"
0.3558690603885887,"[1 5]","[4 9]"
1.6059159546956987,"[3 9]","[9 3]"
0.5703129846922922,"[3 4]","[2 3]"
0.5530707020510196,"[2 3]","[3 0]"
0.3605174048593909,"[6 3]","[9 9]"
0.3505603873479646,"[3 3]","[9 2]"
0.34267810265979903,"[3 3]","[4 4]"
0.5626394193837461,"[3 9]","[4 3]"
0.33780795605613784,"[3 3]","[0 9]"
0.3654082142960168,"[3 6]","[9 0]"
0.5613614955271921,"[3 9]","[9 2]"
0.3560409031048307,"[2 0]","[9 5]"
0.3338266296947881,"[8 2]","[3 9]"
0.3780008002960942,"[4 2]","[3 5]"
0.534535799569377,"[8 3]","[3 9]"
0.5605826293134288,"[8 4]","[5 8]"
0.3392327290358213,"[7 3]","[6 9]"
0.5659773349327379,"[9 0]","[5 9]"
0.565681411089227,"[3 0]","[9 3]"
0.3340680163599844,"[1 8]","[9 3]"
0.5801923419307119,"[8 3]","[3 9]"
0.35371840447789904,"[7 7]","[3 2]"
0.3632299580102559,"[4 3]","[5 9]"
0.5464897667757379,"[4 3]","[3 9]"
0.35292807396965536,"[8 2]","[3 7]"
0.3264361925915017,"[2 7]","[9 3]"
0.5627617720872463,"[3 9]","[4 3]"
0.3780008002960942,"[4 7]","[3 3]"
0.3360866214637901,"[1 3]","[4 9]"
0.35935178114634325,"[3 0]","[2 2]"
0.3401452715941443,"[8 7]","[3 3]"
0.37635595535292476,"[4 4]","[8 8]"
1.44301745477492,"[9 5]","[5 9]"
0.5537213223317863,"[7 3]","[3 9]"
0.3654082142960168,"[3 3]","[9 9]"
0.3451230492594442,"[8 7]","[3 2]"
1.6724014025082077,"[3 9]","[9 3]"
1.4126662597279216,"[9 2]","[2 9]"
0.3420344732237498,"[8 8]","[3 3]"
0.5551969879272143,"[9 3]","[5 9]"
0.35636263063964907,"[8 9]","[3 3]"
0.34427272874699244,"[9 1]","[3 4]"
0.3392970024018312,"[8 1]","[4 9]"
0.3455132118959566,"[8 3]","[4 2]"
0.3729886590997908,"[6 9]","[1 2]"
0.32510951691292705,"[5 5]","[9 2]"
0.34427272874699244,"[7 9]","[6 3]"
0.3522098092690551,"[1 5]","[3 9]"
0.35445398810823003,"[9 4]","[2 3]"
0.5545109159449245,"[4 3]","[3 0]"
0.3780008002960942,"[4 7]","[3 3]"
0.35033177493367285,"[8 7]","[3 2]"
0.37807373955592166,"[1 3]","[9 2]"
0.3371051972866007,"[7 5]","[6 8]"
1.4435004481389226,"[9 3]","[3 9]"
0.5261554278756968,"[9 5]","[2 9]"
0.5247930790540325,"[3 7]","[4 3]"
0.5653399918441778,"[8 3]","[3 2]"
0.34440218542373474,"[3 5]","[0 9]"
0.3264361925915017,"[2 5]","[9 9]"
1.3773117742883978,"[5 8]","[8 5]"
0.3729886590997908,"[6 5]","[1 2]"
